"prov_code","prov_name","muni_code","muni_name","c1842","c1857","c1860","c1877","c1887","c1897","c1900","c1910","c1920","c1930","c1940","c1950","c1960","c1970","c1981","c1991","c2001","c2011"
2,"albacete","02010","Alpera",2432,NA,NA,2924,3152,3204,3249,3500,3371,3671,3897,4095,3524,2681,2393,2307,2383,2410
2,"albacete","02011","Ayna",1752,NA,NA,1856,1953,2062,2100,2332,2657,2792,3266,3511,3158,2243,1935,1193,912,788
2,"albacete","02012","Balazote",1161,NA,NA,1577,1731,1726,1771,1963,1922,2109,2492,2711,2565,2424,2151,2203,2309,2410
2,"albacete","02013","Balsa de Ves",1008,NA,NA,1248,1188,1197,1198,1324,1417,1511,1539,1521,1298,551,374,273,204,182
2,"albacete","02014","Ballestero, El",1271,NA,NA,1454,1579,1634,1681,1581,1580,1528,1710,1784,1531,961,790,676,558,459
2,"albacete","02015","Barrax",2361,NA,NA,2174,2132,2143,2232,2461,2662,3002,3311,3404,3256,2401,2139,1979,1953,2010
2,"albacete","02016","Bienservida",990,NA,NA,1763,2253,2313,2260,2374,2948,2891,2934,2610,2218,1400,1354,942,841,703
2,"albacete","02017","Bogarra",1928,NA,NA,2425,2309,2402,2375,2715,2777,3147,3541,3609,3501,2551,1941,1500,1207,1007
2,"albacete","02018","Bonete",1214,NA,NA,1394,1560,1640,1631,1860,1923,2053,2228,2356,2050,1410,1280,1301,1197,1226
2,"albacete","02019","Bonillo, El",4925,NA,NA,4388,4996,4990,5077,5186,5156,5473,5443,5514,5368,4614,3556,3347,3282,3010
2,"albacete","02020","Carcelen",2020,NA,NA,1478,1523,1519,1551,1759,1815,1734,1855,1773,1519,1217,946,790,648,633
2,"albacete","02021","Casas de Juan Nunez",745,NA,NA,910,908,999,994,1183,1568,1731,2096,2175,2072,1569,1442,1251,1234,1433
2,"albacete","02022","Casas de Lazaro",1034,NA,NA,1328,1556,1602,1605,1781,1688,1920,2057,2092,1887,1123,573,524,413,453
2,"albacete","02023","Casas de Ves",2278,NA,NA,1870,1986,2090,2125,2253,2275,2339,2345,2205,2037,2018,1428,1029,851,711
2,"albacete","02024","Casas-Ibanez",2891,NA,NA,2473,2692,2847,2974,3066,3602,4067,4211,4355,4035,3829,3755,3961,4162,4805
2,"albacete","02025","Caudete",5503,NA,NA,5385,5329,5704,5873,6784,6966,7629,7776,8090,7716,7464,7707,8306,9150,10460
2,"albacete","02026","Cenizate",1043,NA,NA,685,699,757,702,759,1044,1278,1340,1360,1367,1219,1102,1073,1117,1243
2,"albacete","02027","Corral Rubio",NA,NA,NA,1062,1150,1233,1321,1317,1293,1282,1262,1310,1284,866,705,498,447,403
2,"albacete","02028","Cotillas",451,NA,NA,596,554,646,619,708,857,794,859,801,791,517,411,274,196,157
2,"albacete","02029","Chinchilla de Monte-Aragon",7465,NA,NA,5960,5972,6118,6544,6731,7321,6832,7154,7566,7021,4991,3783,3202,3190,4081
2,"albacete","02030","Elche de la Sierra",3040,NA,NA,3389,3402,3693,4041,4509,4646,5801,6829,7113,6039,5204,3984,3746,3747,3937
2,"albacete","02031","Ferez",1336,NA,NA,1119,1138,1290,1119,1209,1658,1677,1827,2010,1641,1280,1039,883,793,737
2,"albacete","02032","Fuensanta",1831,NA,NA,1189,1279,1181,1189,1247,1241,1254,1325,1224,1204,662,506,420,367,369
2,"albacete","02033","Fuente-Alamo",1244,NA,NA,2054,2270,2278,2435,2717,2813,3180,3222,3359,3088,2726,2584,2432,2600,2657
2,"albacete","02034","Fuentealbilla",1117,NA,NA,1567,2304,2252,2341,2325,2960,2778,2792,2793,2556,2198,2055,1868,1860,1981
2,"albacete","02035","Gineta, La",2537,NA,NA,3296,3406,3250,3548,3626,3668,4274,4227,4328,3438,2466,2493,2133,2086,2576
2,"albacete","02036","Golosalvo",166,NA,NA,192,240,NA,NA,NA,NA,310,325,303,299,219,139,137,113,119
2,"albacete","02037","Hellin",8819,NA,NA,13402,13714,13562,12787,17731,18743,22256,25738,30284,27607,22368,23184,24246,27553,31202
2,"albacete","02038","Herrera, La",NA,NA,NA,684,736,692,753,773,769,910,1011,1045,1044,569,611,443,380,350
2,"albacete","02039","Higueruela",2488,NA,NA,2761,2720,2534,2564,2686,2708,2826,2999,3098,2621,1715,1490,1339,1302,1296
2,"albacete","02040","Hoya-Gonzalo",1126,NA,NA,1388,1258,1256,1263,1345,1653,1715,1744,1786,1535,1027,784,740,765,745
2,"albacete","02041","Jorquera",1779,NA,NA,2519,1967,1750,1757,2269,2523,1924,2038,1885,1773,1260,856,695,509,425
2,"albacete","02042","Letur",2401,NA,NA,1878,2105,2400,2158,2388,2755,3334,4423,3853,3655,2457,2021,1449,1217,1073
2,"albacete","02043","Lezuza",2348,NA,NA,2775,3197,3176,3382,3705,4203,4692,5204,5868,5291,3468,2365,2046,1701,1585
2,"albacete","02044","Lietor",2002,NA,NA,2417,2583,2906,2756,3232,3005,3248,3848,3961,3823,2924,2186,1922,1597,1406
2,"albacete","02045","Madrigueras",2322,NA,NA,2496,2367,2507,2518,3187,4063,3982,4199,4191,4240,4269,4355,4373,4493,4847
2,"albacete","02046","Mahora",1446,NA,NA,1658,1778,2087,2305,2356,2700,2805,2889,2621,2446,1762,1432,1373,1347,1432
2,"albacete","02047","Masegoso",1021,NA,NA,1191,1564,1481,1481,1581,1470,1507,1468,1416,1208,550,344,194,149,117
2,"albacete","02048","Minaya",1941,NA,NA,2030,2184,2294,2355,2407,2993,3543,3849,4043,4029,2608,2222,1940,1697,1679
2,"albacete","02049","Molinicos",NA,NA,NA,2727,2975,2924,2986,3535,3730,3964,4167,5235,3220,2655,2143,1686,1180,1012
2,"albacete","02050","Montalvos",438,NA,NA,422,401,376,359,433,517,503,514,526,439,292,206,123,139,127
2,"albacete","02051","Montealegre del Castillo",2983,NA,NA,2939,3109,3380,3463,3935,3900,3881,3836,3750,3118,2300,2356,2207,2213,2240
2,"albacete","02052","Motilleja",657,NA,NA,768,861,867,860,887,1027,1110,1001,1015,956,732,539,571,505,588
2,"albacete","02053","Munera",2550,NA,NA,2973,3219,3183,3418,3945,4227,5001,5298,5622,6038,5068,4364,4087,3973,3753
2,"albacete","02054","Navas de Jorquera",876,NA,NA,907,879,941,940,964,1199,1323,1216,1201,1072,779,622,601,533,550
2,"albacete","02055","Nerpio",3387,NA,NA,4693,4803,4575,4762,5118,5234,4966,5737,5550,5008,4034,2833,2062,1688,1476
2,"albacete","02056","Ontur",1207,NA,NA,1897,2165,3720,4026,4524,3210,3279,3359,3597,3241,3209,3117,2507,2421,2239
2,"albacete","02057","Ossa de Montiel",631,NA,NA,968,1101,1293,1353,1768,2077,2700,2961,3593,3678,3007,2759,2888,2704,2633
2,"albacete","02058","Paterna del Madera",1165,NA,NA,1638,1663,1657,1776,1820,1751,1684,1898,1926,1708,1200,815,678,524,440
2,"albacete","02059","Penascosa",NA,NA,NA,1545,1623,1564,1582,1503,1572,1697,1812,1758,1581,1042,564,463,420,391
2,"albacete","02060","Penas de San Pedro",7259,NA,NA,3399,3270,2913,3044,3325,3314,3451,3591,3880,3496,2701,1818,1362,1167,1354
2,"albacete","02061","Petrola",NA,NA,NA,1390,1579,1656,1702,1888,1998,2208,2324,2472,2147,1492,1321,1056,932,820
2,"albacete","02062","Povedilla",NA,NA,NA,738,897,948,951,1139,1162,1254,1380,1426,1240,946,900,783,676,536
2,"albacete","02063","Pozohondo",NA,NA,NA,2863,3374,3247,3381,3646,3737,4270,4477,4539,4347,3184,2306,2066,1838,1788
2,"albacete","02064","Pozo-Lorente",456,NA,NA,603,570,590,639,669,866,1026,966,1061,975,834,560,543,475,449
2,"albacete","02065","Pozuelo",2747,NA,NA,1709,1735,1799,1848,1846,1644,1831,2001,2069,1699,1100,827,695,657,573
2,"albacete","02066","Recueja, La",732,NA,NA,907,900,790,776,762,993,952,983,961,929,720,530,405,320,310
2,"albacete","02067","Riopar",859,NA,NA,2811,2905,2838,2775,2817,2416,2664,3111,2957,2442,1906,1452,1369,1455,1466
2,"albacete","02068","Robledo",903,NA,NA,1494,1691,1902,1896,2065,2046,2152,2298,2252,1672,905,527,502,426,459
2,"albacete","02069","Roda, La",5308,NA,NA,5995,6701,6757,7067,8035,9234,10147,11337,12313,12307,11852,12532,13168,13959,16325
2,"albacete","02070","Salobre",1026,NA,NA,1319,1228,1280,1229,1623,1740,2007,2217,2099,1556,1019,802,670,574,585
2,"albacete","02071","San Pedro",NA,NA,NA,1302,1546,1477,1549,1826,1843,2171,2570,2826,2579,2033,1446,1328,1309,1297
2,"albacete","02072","Socovos",1674,NA,NA,1830,1945,2087,2013,2267,2476,3025,3490,3455,3255,3158,2503,2126,1983,1952
2,"albacete","02073","Tarazona de la Mancha",5257,NA,NA,4684,4385,4788,4851,5550,5959,6330,6988,7446,7004,6184,6089,5765,6252,6678
2,"albacete","02074","Tobarra",6186,NA,NA,7148,7647,7950,7973,9780,10578,12226,13482,13289,11376,8988,7777,7322,7607,8195
2,"albacete","02075","Valdeganga",1253,NA,NA,1792,2046,1978,1991,2181,2402,2687,3003,3210,3156,2633,2367,2160,1914,1981
2,"albacete","02076","Vianos",1893,NA,NA,2432,2325,2321,2355,2259,2150,2104,2061,1870,1535,1011,572,520,482,405
2,"albacete","02077","Villa de Ves",1314,NA,NA,669,621,580,584,689,680,746,756,1399,412,179,96,54,60,54
2,"albacete","02078","Villalgordo del Jucar",1603,NA,NA,1712,1848,1827,1783,1565,1870,2014,2172,1973,1843,1597,1380,1257,1246,1230
2,"albacete","02079","Villamalea",1844,NA,NA,1890,1940,2133,2045,2394,2774,3269,3888,3918,4124,3525,3438,3377,3683,4110
2,"albacete","02080","Villapalacios",903,NA,NA,1361,1564,1580,1587,1739,1838,2053,2270,2341,2175,1544,1264,1019,748,685
2,"albacete","02081","Villarrobledo",8449,NA,NA,9228,9311,9469,10125,12496,14352,17411,20948,21695,21559,20301,20172,20705,22725,26526
2,"albacete","02082","Villatoya",200,NA,NA,306,329,386,399,464,413,418,458,417,388,254,252,209,181,131
2,"albacete","02083","Villavaliente",NA,NA,NA,NA,NA,NA,NA,NA,NA,638,753,805,745,547,388,324,273,271
2,"albacete","02084","Villaverde de Guadalimar",465,NA,NA,1088,1093,1071,1131,1325,1410,1502,1771,1722,1542,1171,809,667,506,405
2,"albacete","02085","Viveros",928,NA,NA,1285,1352,1462,1463,1531,1570,1619,1846,1840,1407,1033,753,659,526,358
2,"albacete","02086","Yeste",5827,NA,NA,6910,6500,6184,6591,7583,8868,10309,10184,10628,9223,8084,5849,5025,3800,3183
2,"albacete","02901","Pozo Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2690,2865
3,"alicante","03001","Adsubia",302,NA,NA,494,512,614,632,685,853,858,910,866,773,648,547,545,550,677
3,"alicante","03002","Agost",1951,NA,NA,2572,2511,2779,2967,3386,2680,2775,2405,2379,2622,3362,3772,3966,4193,4752
3,"alicante","03003","Agres",1538,NA,NA,1037,1073,1115,1126,1385,1270,1216,1210,1178,1039,889,727,676,635,576
3,"alicante","03004","Aigues",NA,NA,NA,1128,1086,1280,1334,1408,1209,1038,1051,1042,720,489,377,372,541,1051
3,"alicante","03005","Albatera",1934,NA,NA,3432,3966,4062,4221,4431,3785,3907,4701,4896,6109,7013,8099,8868,8633,11690
3,"alicante","03006","Alcalali",472,NA,NA,1327,1365,1248,1249,1053,1097,1066,1004,882,744,689,624,827,902,1334
3,"alicante","03007","Alcocer de Planes",259,NA,NA,323,342,324,342,360,363,343,319,260,224,184,132,123,153,222
3,"alicante","03008","Alcoleja",923,NA,NA,992,988,908,977,979,918,844,803,783,631,445,346,297,251,193
3,"alicante","03009","Alcoy / Alcoi",19697,NA,NA,32186,29952,30118,31578,33383,36450,39002,44124,42454,50531,61061,66396,65514,58358,60716
3,"alicante","03010","Alfafara",597,NA,NA,594,602,552,598,663,627,612,614,607,490,462,404,399,418,416
3,"alicante","03011","Alfas del Pi, l'",941,NA,NA,1153,1204,998,1117,1303,1076,1131,1041,967,960,2514,5049,9075,11103,19802
3,"alicante","03012","Algorfa",172,NA,NA,296,345,433,416,401,469,428,532,757,1019,1025,1071,1093,1710,3312
3,"alicante","03013","Alguena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1768,1896,1736,1589,1609,1490,1453,1506
3,"alicante","03014","Alacant / Alicante",19021,NA,NA,35551,40916,48952,50495,55116,63382,71271,89198,101791,121832,181550,245963,265473,284580,329325
3,"alicante","03015","Almoradi",2351,NA,NA,3603,4128,4616,4818,4922,7145,8769,10725,10970,11346,11815,13589,12590,14050,19280
3,"alicante","03016","Almudaina",403,NA,NA,512,508,459,480,517,519,418,401,327,245,228,162,133,109,119
3,"alicante","03017","Alqueria d'Asnar, l'",118,NA,NA,255,251,195,223,236,258,383,454,494,537,549,412,408,417,517
3,"alicante","03018","Altea",5502,NA,NA,6013,5865,5671,6179,6473,4886,5797,5982,5927,5806,8791,11154,12286,15910,22385
3,"alicante","03019","Aspe",7029,NA,NA,7444,7310,7444,7920,8098,7644,7558,7977,8819,10399,13320,15291,16013,16631,20186
3,"alicante","03020","Balones",254,NA,NA,363,414,391,377,401,341,351,304,314,300,251,204,152,185,147
3,"alicante","03021","Banyeres de Mariola",2236,NA,NA,3319,3447,2463,3260,3333,3817,3743,3597,3753,4977,5919,6704,7029,7115,7225
3,"alicante","03022","Benasau",674,NA,NA,679,694,587,649,561,529,511,498,476,410,344,254,221,221,172
3,"alicante","03023","Beneixama",1511,NA,NA,2166,2280,2341,2573,2717,2408,2243,2180,2197,2281,2095,1944,1819,1816,1771
3,"alicante","03024","Benejuzar",1260,NA,NA,1781,1805,1978,2108,2543,2732,3114,3220,3555,3755,3578,4025,4666,5106,5288
3,"alicante","03025","Benferri",520,NA,NA,1065,973,988,991,1058,998,961,1012,1061,1054,1048,981,949,1166,1881
3,"alicante","03026","Beniarbeig",520,NA,NA,1010,1094,897,923,941,898,937,968,978,1193,1202,1118,1205,1315,1881
3,"alicante","03027","Beniarda",1012,NA,NA,871,1023,829,887,826,633,564,544,467,403,326,277,231,245,209
3,"alicante","03028","Beniarres",864,NA,NA,1308,1420,1356,1385,1760,1824,2057,2015,2096,1816,1735,1663,1503,1375,1249
3,"alicante","03029","Benigembla",575,NA,NA,898,890,796,774,761,748,768,711,706,589,544,482,354,488,519
3,"alicante","03030","Benidoleig",378,NA,NA,778,714,646,673,574,728,709,743,709,706,711,734,800,890,1187
3,"alicante","03031","Benidorm",4502,NA,NA,3099,3335,3165,3640,3863,3289,3226,3135,2787,6161,12003,24983,42442,51873,68045
3,"alicante","03032","Benifallim",544,NA,NA,578,605,618,599,593,502,508,379,323,275,184,196,166,155,110
3,"alicante","03033","Benifato",253,NA,NA,403,348,313,368,366,327,282,321,258,201,166,124,124,166,193
3,"alicante","03034","Benijofar",421,NA,NA,630,673,691,751,927,934,1161,1162,1198,1163,1179,1348,1515,2297,3355
3,"alicante","03035","Benilloba",1226,NA,NA,1456,1416,1417,1524,1108,1338,1163,1075,1151,1234,1197,1036,959,903,790
3,"alicante","03036","Benillup",171,NA,NA,206,208,167,194,166,153,115,140,98,103,89,62,76,97,109
3,"alicante","03037","Benimantell",984,NA,NA,989,1007,918,962,979,1019,881,824,779,631,491,425,453,402,483
3,"alicante","03038","Benimarfull",439,NA,NA,745,772,797,794,829,766,790,766,722,573,532,420,416,420,405
3,"alicante","03039","Benimassot",276,NA,NA,387,388,342,353,321,308,300,250,252,230,157,115,118,147,124
3,"alicante","03040","Benimeli",380,NA,NA,476,529,445,454,501,491,453,409,372,416,379,388,322,334,411
3,"alicante","03041","Benissa",3678,NA,NA,4917,5296,5363,5724,6113,6281,6226,6317,5750,5133,5624,7067,8045,9821,11613
3,"alicante","03042","Benitachell/Poble Nou de Benitatxell, el",1035,NA,NA,1324,1640,1796,1919,1974,1882,1798,1810,1688,1614,1503,1532,1641,2385,4540
3,"alicante","03043","Biar",2963,NA,NA,3163,3304,3464,3581,3656,3334,3589,3088,2840,2773,3024,3203,3477,3539,3719
3,"alicante","03044","Bigastro",1031,NA,NA,1578,1646,1509,1600,1952,2014,2458,2847,2861,3417,3530,4083,4508,5155,6737
3,"alicante","03045","Bolulla",857,NA,NA,1052,935,900,922,1044,1146,743,670,616,556,456,306,277,358,408
3,"alicante","03046","Busot",1250,NA,NA,1261,1296,1386,1359,1353,982,885,758,621,718,629,652,971,1683,3123
3,"alicante","03047","Calp",1320,NA,NA,1863,2042,2275,2428,2583,2748,2672,2178,2049,2209,3222,8032,10683,18881,23241
3,"alicante","03048","Callosa d'En Sarria",4328,NA,NA,4258,4219,4038,4220,4618,4423,4227,4253,4355,4617,5539,7117,14780,7057,7653
3,"alicante","03049","Callosa de Segura",2904,NA,NA,4189,4366,4970,5262,6969,7176,9786,10706,12697,13827,12607,14481,7491,15805,17919
3,"alicante","03050","Campello, el",NA,NA,NA,NA,NA,NA,NA,3015,3094,3144,3546,3731,4512,5767,8278,10802,19237,26505
3,"alicante","03051","Campo de Mirra/Camp de Mirra, el",1473,NA,NA,757,916,929,945,1014,821,677,629,635,543,502,413,368,410,432
3,"alicante","03052","Canada",NA,NA,NA,753,750,937,994,993,1125,977,1027,1070,1113,1128,1099,1073,1213,1240
3,"alicante","03053","Castalla",3022,NA,NA,3777,4114,4458,4428,4482,4511,4327,4147,4244,4598,5833,6688,7229,7923,10304
3,"alicante","03054","Castell de Castells",920,NA,NA,1359,1310,1328,1594,1328,1226,1258,1176,1022,827,797,695,532,471,446
3,"alicante","03055","Catral",2268,NA,NA,2811,2705,2442,2597,2923,3102,3249,3367,3975,4306,4022,4246,4478,5295,8574
3,"alicante","03056","Cocentaina",5972,NA,NA,7941,7802,6756,7032,7178,7311,8306,8135,8144,8766,9514,9946,10550,10617,11424
3,"alicante","03057","Confrides",628,NA,NA,1009,917,897,864,941,883,816,868,788,638,516,377,297,309,283
3,"alicante","03058","Cox",1132,NA,NA,1628,1779,1671,1736,1997,2504,2689,3089,3331,3810,4369,5061,5350,6196,6975
3,"alicante","03059","Crevillent",7226,NA,NA,8779,10167,9849,10865,10720,11339,12147,11787,12710,14256,17172,20940,22694,24786,28269
3,"alicante","03060","Quatretondeta",481,NA,NA,525,560,476,476,511,489,480,454,447,421,292,266,200,166,110
3,"alicante","03061","Daya Nueva",209,NA,NA,487,523,577,691,653,936,1099,1185,1310,1261,1160,1194,1199,1244,1896
3,"alicante","03062","Daya Vieja",NA,NA,NA,67,97,103,212,284,359,349,248,314,338,292,233,202,226,596
3,"alicante","03063","Denia",2619,NA,NA,8676,11613,11401,12468,12503,13160,13286,12656,11894,12329,16543,21912,24764,33342,42743
3,"alicante","03064","Dolores",2433,NA,NA,2561,2077,2218,2251,2957,3269,3547,5191,5402,6041,5516,6017,5817,6267,7303
3,"alicante","03065","Elche / Elx",18068,NA,NA,19596,23917,28030,27430,30713,33187,36995,46496,56341,73720,123716,164779,188062,194767,227417
3,"alicante","03066","Elda",3846,NA,NA,4328,4449,4927,6166,7742,8116,13268,20402,20477,28380,41500,53128,54350,51593,54357
3,"alicante","03067","Facheca",249,NA,NA,426,383,300,317,321,316,283,269,259,247,233,178,137,115,100
3,"alicante","03068","Famorca",204,NA,NA,285,292,290,298,307,255,248,230,190,200,170,126,70,73,56
3,"alicante","03069","Finestrat",2633,NA,NA,3022,2666,2338,2542,2549,2186,1732,1612,1332,1194,1149,980,1315,2307,6099
3,"alicante","03070","Formentera del Segura",680,NA,NA,907,840,940,952,1156,1334,1504,1789,1999,2044,1957,1930,2028,2170,3995
3,"alicante","03071","Gata de Gorgos",1645,NA,NA,3012,3375,3617,3988,4247,3959,4290,4302,4344,4465,4946,5097,4959,5129,6129
3,"alicante","03072","Gaianes",496,NA,NA,554,622,638,652,659,595,602,559,561,499,440,358,331,319,435
3,"alicante","03073","Gorga",532,NA,NA,619,676,592,646,595,529,559,511,506,503,366,323,291,269,255
3,"alicante","03074","Granja de Rocamora",708,NA,NA,1118,1117,887,901,1180,1312,1293,1423,1675,1858,1811,1947,1961,1745,2471
3,"alicante","03075","Castell de Guadalest, el",486,NA,NA,433,461,468,499,505,460,462,425,338,365,221,164,165,180,227
3,"alicante","03076","Guardamar de Segura",2237,NA,NA,2658,2550,2540,2840,2856,3070,4025,4751,4756,4657,4618,5709,6899,9480,15520
3,"alicante","03077","Fondo de les Neus (el)/Hondon de las Nieves",1378,NA,NA,2559,2813,3575,3670,3628,3493,2349,1923,1961,1788,1690,1562,1426,1660,2731
3,"alicante","03078","Hondon de los Frailes",NA,NA,NA,NA,NA,NA,NA,NA,NA,876,736,682,574,556,528,548,622,1109
3,"alicante","03079","Ibi",2988,NA,NA,3298,3600,3630,3805,3802,3719,4132,4100,4105,6143,14051,20014,20685,21798,23569
3,"alicante","03080","Jacarilla",283,NA,NA,512,558,560,624,796,928,1034,1096,1104,1162,1269,1355,1466,1644,2008
3,"alicante","03081","Xalo",2276,NA,NA,3343,3300,2848,2974,2627,2583,2392,2227,1965,1896,1801,1705,1957,2025,2875
3,"alicante","03082","Javea / Xabia",3654,NA,NA,6411,7513,6812,6744,5997,6407,5822,6333,6199,6261,7150,10924,16473,18753,28936
3,"alicante","03083","Jijona / Xixona",4795,NA,NA,6390,6520,7003,7084,7926,7575,6714,7039,5781,6439,8113,8785,7890,7247,7366
3,"alicante","03084","Lorcha / Orxa, l'",875,NA,NA,1375,1294,1332,1475,1533,1549,1408,1455,1445,1251,1052,1002,810,737,717
3,"alicante","03085","Lliber",542,NA,NA,780,890,961,993,906,822,747,746,540,476,422,420,469,671,927
3,"alicante","03086","Millena",384,NA,NA,391,412,364,385,334,294,285,281,260,224,168,140,135,178,208
3,"alicante","03087","Miraflor",225,NA,NA,325,380,339,333,275,342,321,372,389,451,476,NA,NA,NA,NA
3,"alicante","03088","Monforte del Cid",3158,NA,NA,3432,3273,3617,3797,4112,3544,3395,3346,3179,3474,4049,4656,5050,5576,7749
3,"alicante","03089","Monovar / Monover",7590,NA,NA,8633,8698,9552,10573,11376,10521,10031,10008,10058,10424,10439,11140,12200,11763,12683
3,"alicante","03090","Mutxamel",3654,NA,NA,3514,3052,3490,3644,3848,3319,3317,3320,3459,4031,5373,8058,10281,15558,23213
3,"alicante","03091","Murla",490,NA,NA,964,913,655,701,710,791,747,751,663,503,457,381,342,391,554
3,"alicante","03092","Muro de Alcoy",2786,NA,NA,3527,3446,3125,3323,3583,3729,3886,3961,4093,4354,4895,5831,6548,7514,8993
3,"alicante","03093","Novelda",8095,NA,NA,8839,9884,9885,11442,12186,12044,9495,10519,10624,12941,17373,20950,22026,24800,26573
3,"alicante","03094","Nucia, la",1998,NA,NA,2297,2234,2026,2158,2461,2492,2548,1839,1493,1452,2031,3426,6078,6587,17096
3,"alicante","03095","Ondara",7280,NA,NA,3103,3345,3424,3511,2900,2583,2845,2927,3074,3354,4006,4357,4825,5511,6568
3,"alicante","03096","Onil",2690,NA,NA,2857,3076,2932,2956,3020,3008,3032,2969,2926,3202,4755,6166,6631,6903,7676
3,"alicante","03097","Orba",636,NA,NA,1006,1065,1358,1188,1171,1666,1426,1364,1407,1259,1196,1494,1499,1693,2272
3,"alicante","03098","Orxeta",876,NA,NA,803,827,877,884,889,809,852,802,720,553,480,438,516,528,875
3,"alicante","03099","Orihuela",17452,NA,NA,24242,24125,26677,28335,35236,37368,38712,42431,45116,45175,45183,50084,49475,54390,79889
3,"alicante","03100","Parcent",570,NA,NA,1386,1475,992,1231,1028,1094,966,924,873,735,669,622,738,798,1034
3,"alicante","03101","Pedreguer",2635,NA,NA,4181,5110,4899,5281,5170,5086,4894,4840,4639,4643,5183,5640,5694,5945,7434
3,"alicante","03102","Pego",5565,NA,NA,6074,6490,6581,7003,7857,7813,8507,8563,8527,8484,9083,9348,9407,10060,10418
3,"alicante","03103","Penaguila",1280,NA,NA,1669,1546,1472,1388,1421,1360,1159,1095,994,755,611,423,352,357,327
3,"alicante","03104","Petrer",2537,NA,NA,3170,3409,3390,3896,4124,4237,5333,6121,6213,10650,15889,20612,24461,30138,34690
3,"alicante","03105","Pinos, el / Pinoso",2304,NA,NA,5633,6517,7868,7920,8052,8259,7856,5343,6117,5245,5099,5218,5621,6370,7742
3,"alicante","03106","Planes",1641,NA,NA,1819,1876,1650,1682,1644,1666,1632,1407,1428,1210,1087,968,769,787,814
3,"alicante","03107","Polop",1902,NA,NA,1805,1636,1555,1714,1725,1699,1569,1581,1445,1402,1574,1738,1855,2300,4159
3,"alicante","03108","Puebla de Rocamora",80,NA,NA,220,243,278,309,271,275,294,322,363,339,207,NA,NA,NA,NA
3,"alicante","03109","Rafal",332,NA,NA,377,413,407,415,568,870,1130,1436,1685,1839,2042,2301,2668,3414,4203
